10,158
20,159
30,159
40,159
50,159
60,155
70,158
80,158
90,158
100,157
110,157
120,157
130,157
140,156
150,155
160,153
171,153
181,152
191,152
201,151
211,151
221,150
231,150
241,149
251,147
261,144
271,141
281,136
291,132
301,127
311,123
321,119
331,116
342,112
352,110
362,107
372,104
382,102
392,100
402,97
412,95
422,92
432,91
442,89
452,86
462,84
472,82
482,80
492,78
502,76
512,75
522,73
532,72
542,71
552,70
562,70
572,69
582,68
592,67
602,67
612,67
622,66
632,66
642,67
652,67
662,67
672,67
683,67
693,67
703,67
713,67
723,68
733,68
743,68
753,68
763,68
773,68
783,69
793,69
803,69
813,69
823,69
833,69
843,69
854,69
864,69
874,69
884,70
894,70
904,70
914,70
924,70
934,70
944,71
954,70
964,71
974,71
984,71
994,70
1004,72
1014,71
1024,72
1034,72
1044,72
1054,72
1064,73
1074,72
1084,74
1094,74
1104,74
1114,77
1124,79
1134,80
1144,83
1154,85
1164,88
1174,91
1184,95
1195,99
1205,103
1215,107
1225,112
1235,115
1245,123
1255,128
1265,134
1275,139
1285,143
1295,146
1305,148
1315,151
1325,152
1335,154
1345,155
1355,156
1366,156
1376,157
1386,158
1396,158
1406,159
1416,160
1426,160
1436,160
1446,160
1456,159
1466,159
1476,159
1486,159
1496,159
1506,159
1516,159
1526,158
1536,158
1546,158
1556,158
1566,158
1576,158
1586,157
1596,157
1606,156
1616,155
1626,154
1636,152
1646,151
1656,150
1666,149
1676,148
1686,147
1696,146
1707,145
1717,144
1727,142
1737,141
1747,138
1757,136
1767,132
1777,129
1787,126
1797,123
1807,119
1817,117
1827,113
1837,107
1847,108
1857,106
1867,103
1878,101
1888,98
1898,96
1908,94
1918,92
1928,90
1938,89
1948,87
1958,85
1968,83
1978,81
1988,79
1998,77
2008,76
2018,74
2028,73
2038,72
2048,71
2058,71
2068,70
2078,70
2088,70
2098,69
2108,69
2118,69
2128,69
2138,69
2148,69
2158,70
2168,69
2178,70
2188,69
2198,70
2208,70
2219,70
2229,70
2239,70
2249,70
2259,70
2269,71
2279,71
2289,70
2299,71
2309,71
2319,71
2329,71
2339,71
2349,71
2359,71
2369,71
2379,71
2390,72
2400,70
2410,72
2420,72
2430,72
2440,72
2450,71
2460,72
2470,72
2480,72
2490,72
2500,72
2510,72
2520,72
2530,73
2540,73
2550,73
2560,74
2570,74
2580,74
2590,74
2600,74
2610,74
2620,74
2630,75
2640,75
2650,75
2660,77
2670,77
2680,78
2690,79
2700,80
2710,82
2720,83
2731,86
2741,88
2751,92
2761,95
2771,100
2781,103
2791,108
2801,113
2811,118
2821,122
2831,127
2841,131
2851,134
2861,138
2871,141
2881,144
2891,147
2902,149
2912,150
2922,152
2932,153
2942,154
2952,154
2962,155
2972,155
2982,155
2992,156
3002,156
3012,156
3022,157
3032,157
3042,157
3052,158
3062,158
3072,158
3082,157
3092,158
3102,158
3112,158
3122,160
3132,158
3142,158
3152,159
3162,158
3172,157
3182,158
3192,158
3202,158
3212,158
3222,158
3232,158
3243,156
3253,157
3263,157
3273,157
3283,157
3293,155
3303,156
3313,156
3323,156
3333,155
3343,155
3353,155
3363,154
3373,154
3383,153
3393,151
3403,147
3414,143
3424,139
3434,137
3444,134
3454,132
3464,130
3474,128
3484,126
3494,124
3504,122
3514,119
3524,117
3534,113
3544,112
3554,110
3564,108
3574,107
3584,105
3594,101
3604,101
3614,100
3624,97
3634,96
3644,95
3654,94
3664,92
3674,91
3684,90
3694,88
3704,87
3714,86
3724,85
3734,83
3744,82
3755,81
3765,81
3775,79
3785,78
3795,78
3805,77
3815,76
3825,76
3835,75
3845,75
3855,73
3865,73
3875,72
3885,71
3895,71
3905,71
3915,71
3926,71
3936,70
3946,71
3956,71
3966,71
3976,70
3986,71
3996,71
4006,70
4016,71
4026,70
4036,71
4046,70
4056,71
4066,71
4076,71
4086,71
4096,71
4106,71
4116,72
4126,71
4136,70
4146,72
4156,72
4166,72
4176,72
4186,72
4196,72
4206,72
4216,72
4226,73
4236,73
4246,72
4256,73
4267,73
4277,73
4287,74
4297,73
4307,77
4317,74
